"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","four-way junction helicase activity","0.29%","10","3181","49","28924","8.38e-2","6.51e-1","1.86","1.00e+0","6.20e-1","3.82e-2"
"GOTERM_MF_DIRECT","single-stranded 3'-5' DNA helicase activity","0.29%","10","3181","49","28924","8.38e-2","6.51e-1","1.86","1.00e+0","6.20e-1","3.82e-2"
"GOTERM_BP_DIRECT","positive regulation of TORC1 signaling","0.31%","11","3218","57","29712","8.39e-2","9.09e-1","1.78","1.00e+0","8.93e-1","4.02e-2"
"GOTERM_MF_DIRECT","G-protein alpha-subunit binding","0.26%","9","3181","42","28924","8.42e-2","6.51e-1","1.95","1.00e+0","6.20e-1","3.62e-2"
"GOTERM_BP_DIRECT","regulation of signal transduction","0.43%","15","3218","87","29712","8.44e-2","9.09e-1","1.59","1.00e+0","8.93e-1","4.63e-2"
"GOTERM_BP_DIRECT","positive regulation of JNK cascade","0.54%","19","3218","118","29712","8.49e-2","9.09e-1","1.49","1.00e+0","8.93e-1","5.05e-2"
"GOTERM_CC_DIRECT","FNIP-folliculin RagC/D GAP","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_CC_DIRECT","insulin-responsive compartment","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_CC_DIRECT","Arp2/3 protein complex","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_CC_DIRECT","tetraspanin-enriched microdomain","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_CC_DIRECT","chaperonin-containing T-complex","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_CC_DIRECT","axon hillock","0.11%","4","3218","10","29722","8.50e-2","4.36e-1","3.69","1.00e+0","3.98e-1","1.68e-2"
"GOTERM_BP_DIRECT","regulation of stress-activated MAPK cascade","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","negative regulation of protein tyrosine kinase activity","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","positive regulation of synapse maturation","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","regulatory ncRNA-mediated heterochromatin formation","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","embryonic neurocranium morphogenesis","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","type I pneumocyte differentiation","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","cellular response to cocaine","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","pyramidal neuron development","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","heparin proteoglycan biosynthetic process","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","postsynaptic neurotransmitter receptor diffusion trapping","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","endothelial cell activation","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","positive regulation of establishment of protein localization to telomere","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","positive regulation of long-term synaptic depression","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","endochondral bone morphogenesis","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","negative regulation of striated muscle tissue development","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","positive regulation of cell proliferation in bone marrow","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","ventral spinal cord development","0.11%","4","3218","10","29712","8.51e-2","9.09e-1","3.69","1.00e+0","8.93e-1","1.69e-2"
"GOTERM_BP_DIRECT","regulation of RNA splicing","0.37%","13","3218","72","29712","8.52e-2","9.09e-1","1.67","1.00e+0","8.93e-1","4.42e-2"
"GOTERM_BP_DIRECT","response to wounding","0.57%","20","3218","126","29712","8.57e-2","9.09e-1","1.47","1.00e+0","8.93e-1","5.19e-2"
"GOTERM_BP_DIRECT","neuron projection development","0.80%","28","3218","190","29712","8.61e-2","9.09e-1","1.36","1.00e+0","8.93e-1","5.71e-2"
"GOTERM_BP_DIRECT","chromosome organization","0.29%","10","3218","50","29712","8.61e-2","9.09e-1","1.85","1.00e+0","8.93e-1","3.96e-2"
"GOTERM_BP_DIRECT","mitophagy","0.29%","10","3218","50","29712","8.61e-2","9.09e-1","1.85","1.00e+0","8.93e-1","3.96e-2"
"GOTERM_MF_DIRECT","3',5'-cyclic-GMP phosphodiesterase activity","0.17%","6","3181","22","28924","8.62e-2","6.58e-1","2.48","1.00e+0","6.27e-1","2.78e-2"
"GOTERM_MF_DIRECT","acetylglucosaminyltransferase activity","0.17%","6","3181","22","28924","8.62e-2","6.58e-1","2.48","1.00e+0","6.27e-1","2.78e-2"
"GOTERM_MF_DIRECT","3',5'-cyclic-AMP phosphodiesterase activity","0.17%","6","3181","22","28924","8.62e-2","6.58e-1","2.48","1.00e+0","6.27e-1","2.78e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum quality control compartment","0.14%","5","3218","16","29722","8.64e-2","4.41e-1","2.89","1.00e+0","4.02e-1","2.33e-2"
"GOTERM_BP_DIRECT","P-body assembly","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","mitochondrial calcium ion transmembrane transport","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","enzyme-linked receptor protein signaling pathway","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","regulation of stem cell population maintenance","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","positive regulation of cyclin-dependent protein serine/threonine kinase activity","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","cellular response to fluid shear stress","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","lymphocyte homeostasis","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","muscle structure development","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","regulation of fibroblast migration","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","vesicle budding from membrane","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","negative regulation of vascular associated smooth muscle cell migration","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","interleukin-6-mediated signaling pathway","0.14%","5","3218","16","29712","8.65e-2","9.09e-1","2.89","1.00e+0","8.93e-1","2.33e-2"
"GOTERM_BP_DIRECT","locomotor rhythm","0.20%","7","3218","29","29712","8.66e-2","9.09e-1","2.23","1.00e+0","8.93e-1","3.19e-2"
"GOTERM_BP_DIRECT","alternative mRNA splicing, via spliceosome","0.20%","7","3218","29","29712","8.66e-2","9.09e-1","2.23","1.00e+0","8.93e-1","3.19e-2"
"GOTERM_BP_DIRECT","positive regulation of Rho protein signal transduction","0.20%","7","3218","29","29712","8.66e-2","9.09e-1","2.23","1.00e+0","8.93e-1","3.19e-2"
"GOTERM_BP_DIRECT","microtubule cytoskeleton organization","0.66%","23","3218","150","29712","8.69e-2","9.11e-1","1.42","1.00e+0","8.94e-1","5.49e-2"
"GOTERM_BP_DIRECT","B cell homeostasis","0.23%","8","3218","36","29712","8.81e-2","9.18e-1","2.05","1.00e+0","9.02e-1","3.57e-2"
"GOTERM_BP_DIRECT","platelet aggregation","0.23%","8","3218","36","29712","8.81e-2","9.18e-1","2.05","1.00e+0","9.02e-1","3.57e-2"
"GOTERM_BP_DIRECT","negative regulation of protein phosphorylation","0.49%","17","3218","103","29712","8.82e-2","9.18e-1","1.52","1.00e+0","9.02e-1","5.09e-2"
"GOTERM_MF_DIRECT","beta-2 adrenergic receptor binding","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_MF_DIRECT","acidic amino acid transmembrane transporter activity","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_MF_DIRECT","cytoskeletal anchor activity","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_MF_DIRECT","1-acylglycerophosphocholine O-acyltransferase activity","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_MF_DIRECT","glutamate-gated calcium ion channel activity","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_MF_DIRECT","TFIID-class transcription factor complex binding","0.11%","4","3181","10","28924","8.83e-2","6.59e-1","3.64","1.00e+0","6.28e-1","1.78e-2"
"GOTERM_BP_DIRECT","visual learning","0.40%","14","3218","80","29712","8.84e-2","9.18e-1","1.62","1.00e+0","9.02e-1","4.75e-2"
"GOTERM_BP_DIRECT","cellular response to hydrogen peroxide","0.40%","14","3218","80","29712","8.84e-2","9.18e-1","1.62","1.00e+0","9.02e-1","4.75e-2"
"GOTERM_BP_DIRECT","cerebellum development","0.34%","12","3218","65","29712","8.87e-2","9.20e-1","1.70","1.00e+0","9.04e-1","4.48e-2"
"GOTERM_MF_DIRECT","3',5'-cyclic-nucleotide phosphodiesterase activity","0.14%","5","3181","16","28924","9.05e-2","6.70e-1","2.84","1.00e+0","6.38e-1","2.48e-2"
"GOTERM_MF_DIRECT","I-SMAD binding","0.14%","5","3181","16","28924","9.05e-2","6.70e-1","2.84","1.00e+0","6.38e-1","2.48e-2"
"GOTERM_BP_DIRECT","regulation of DNA-templated transcription","3.63%","127","3218","1037","29712","9.12e-2","9.33e-1","1.13","1.00e+0","9.16e-1","8.18e-2"
"GOTERM_MF_DIRECT","low-density lipoprotein particle receptor binding","0.20%","7","3181","29","28924","9.18e-2","6.74e-1","2.19","1.00e+0","6.43e-1","3.43e-2"
"GOTERM_MF_DIRECT","cyclin-dependent protein serine/threonine kinase activity","0.20%","7","3181","29","28924","9.18e-2","6.74e-1","2.19","1.00e+0","6.43e-1","3.43e-2"
"GOTERM_BP_DIRECT","ribosome biogenesis","0.31%","11","3218","58","29712","9.20e-2","9.33e-1","1.75","1.00e+0","9.16e-1","4.50e-2"
"GOTERM_CC_DIRECT","endocytic vesicle","0.37%","13","3218","73","29722","9.23e-2","4.68e-1","1.64","1.00e+0","4.26e-1","4.86e-2"
"GOTERM_MF_DIRECT","double-stranded DNA helicase activity","0.29%","10","3181","50","28924","9.27e-2","6.79e-1","1.82","1.00e+0","6.47e-1","4.33e-2"
"GOTERM_CC_DIRECT","Sec61 translocon complex","0.09%","3","3218","5","29722","9.38e-2","4.68e-1","5.54","1.00e+0","4.26e-1","1.07e-2"
"GOTERM_CC_DIRECT","phosphorylase kinase complex","0.09%","3","3218","5","29722","9.38e-2","4.68e-1","5.54","1.00e+0","4.26e-1","1.07e-2"
"GOTERM_CC_DIRECT","Lsm1-7-Pat1 complex","0.09%","3","3218","5","29722","9.38e-2","4.68e-1","5.54","1.00e+0","4.26e-1","1.07e-2"
"GOTERM_CC_DIRECT","GABA receptor complex","0.09%","3","3218","5","29722","9.38e-2","4.68e-1","5.54","1.00e+0","4.26e-1","1.07e-2"
"GOTERM_BP_DIRECT","isoleucine catabolic process","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","regulation of cell communication by electrical coupling involved in cardiac conduction","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","formation of radial glial scaffolds","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","asymmetric cell division","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","positive regulation of mRNA 3'-end processing","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","receptor localization to non-motile cilium","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","neurotransmitter receptor transport to postsynaptic membrane","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","mitotic sister chromatid separation","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","limb joint morphogenesis","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","positive regulation of clathrin-dependent endocytosis","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","protein processing involved in protein targeting to mitochondrion","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","regulation of cholesterol transport","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","regulation of cell projection assembly","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","citrate metabolic process","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","regulation of cell projection organization","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","GDP-mannose metabolic process","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","positive regulation of epithelial tube formation","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","basolateral protein secretion","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","positive regulation of synaptic vesicle recycling","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","GDP-mannose biosynthetic process","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","polyamine transmembrane transport","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","epithelial cell proliferation involved in lung morphogenesis","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_BP_DIRECT","mRNA transcription","0.09%","3","3218","5","29712","9.38e-2","9.33e-1","5.54","1.00e+0","9.16e-1","1.07e-2"
"GOTERM_MF_DIRECT","SNAP receptor activity","0.23%","8","3181","36","28924","9.39e-2","6.82e-1","2.02","1.00e+0","6.50e-1","3.87e-2"
"GOTERM_MF_DIRECT","gamma-tubulin binding","0.23%","8","3181","36","28924","9.39e-2","6.82e-1","2.02","1.00e+0","6.50e-1","3.87e-2"
"GOTERM_BP_DIRECT","substrate adhesion-dependent cell spreading","0.29%","10","3218","51","29712","9.50e-2","9.37e-1","1.81","1.00e+0","9.21e-1","4.46e-2"
"GOTERM_BP_DIRECT","positive regulation of cell cycle","0.29%","10","3218","51","29712","9.50e-2","9.37e-1","1.81","1.00e+0","9.21e-1","4.46e-2"
"GOTERM_BP_DIRECT","fatty acid beta-oxidation","0.29%","10","3218","51","29712","9.50e-2","9.37e-1","1.81","1.00e+0","9.21e-1","4.46e-2"
"GOTERM_BP_DIRECT","calcium ion transport","0.51%","18","3218","112","29712","9.53e-2","9.37e-1","1.48","1.00e+0","9.21e-1","5.67e-2"
"GOTERM_BP_DIRECT","kidney development","0.77%","27","3218","184","29712","9.54e-2","9.37e-1","1.35","1.00e+0","9.21e-1","6.34e-2"
"GOTERM_CC_DIRECT","microtubule associated complex","0.17%","6","3218","23","29722","9.55e-2","4.74e-1","2.41","1.00e+0","4.32e-1","3.20e-2"
"GOTERM_BP_DIRECT","regulation of protein ubiquitination","0.17%","6","3218","23","29712","9.56e-2","9.37e-1","2.41","1.00e+0","9.21e-1","3.21e-2"
"GOTERM_BP_DIRECT","midbody abscission","0.17%","6","3218","23","29712","9.56e-2","9.37e-1","2.41","1.00e+0","9.21e-1","3.21e-2"
"GOTERM_BP_DIRECT","bicarbonate transport","0.17%","6","3218","23","29712","9.56e-2","9.37e-1","2.41","1.00e+0","9.21e-1","3.21e-2"
"GOTERM_BP_DIRECT","regulation of dendrite development","0.17%","6","3218","23","29712","9.56e-2","9.37e-1","2.41","1.00e+0","9.21e-1","3.21e-2"
"GOTERM_MF_DIRECT","phosphatidylcholine transporter activity","0.09%","3","3181","5","28924","9.64e-2","6.90e-1","5.46","1.00e+0","6.57e-1","1.12e-2"
"GOTERM_MF_DIRECT","ATP-dependent protein disaggregase activity","0.09%","3","3181","5","28924","9.64e-2","6.90e-1","5.46","1.00e+0","6.57e-1","1.12e-2"
"GOTERM_MF_DIRECT","tRNA (cytidine-5-)-methyltransferase activity","0.09%","3","3181","5","28924","9.64e-2","6.90e-1","5.46","1.00e+0","6.57e-1","1.12e-2"
"GOTERM_MF_DIRECT","phosphatidylserine flippase activity","0.09%","3","3181","5","28924","9.64e-2","6.90e-1","5.46","1.00e+0","6.57e-1","1.12e-2"
"GOTERM_BP_DIRECT","positive regulation of protein binding","0.34%","12","3218","66","29712","9.65e-2","9.43e-1","1.68","1.00e+0","9.27e-1","4.95e-2"
"GOTERM_BP_DIRECT","response to mechanical stimulus","0.34%","12","3218","66","29712","9.65e-2","9.43e-1","1.68","1.00e+0","9.27e-1","4.95e-2"
"GOTERM_CC_DIRECT","parallel fiber to Purkinje cell synapse","0.26%","9","3218","44","29722","9.74e-2","4.81e-1","1.89","1.00e+0","4.39e-1","4.35e-2"
"GOTERM_BP_DIRECT","response to heat","0.26%","9","3218","44","29712","9.75e-2","9.48e-1","1.89","1.00e+0","9.31e-1","4.35e-2"
"GOTERM_BP_DIRECT","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","0.26%","9","3218","44","29712","9.75e-2","9.48e-1","1.89","1.00e+0","9.31e-1","4.35e-2"
"GOTERM_BP_DIRECT","negative regulation of G1/S transition of mitotic cell cycle","0.26%","9","3218","44","29712","9.75e-2","9.48e-1","1.89","1.00e+0","9.31e-1","4.35e-2"
"GOTERM_BP_DIRECT","phospholipid translocation","0.20%","7","3218","30","29712","9.89e-2","9.51e-1","2.15","1.00e+0","9.34e-1","3.78e-2"
"GOTERM_BP_DIRECT","regulation of myelination","0.20%","7","3218","30","29712","9.89e-2","9.51e-1","2.15","1.00e+0","9.34e-1","3.78e-2"
"GOTERM_BP_DIRECT","cellular response to cadmium ion","0.20%","7","3218","30","29712","9.89e-2","9.51e-1","2.15","1.00e+0","9.34e-1","3.78e-2"
"GOTERM_BP_DIRECT","nervous system process","0.20%","7","3218","30","29712","9.89e-2","9.51e-1","2.15","1.00e+0","9.34e-1","3.78e-2"
"GOTERM_BP_DIRECT","astrocyte differentiation","0.20%","7","3218","30","29712","9.89e-2","9.51e-1","2.15","1.00e+0","9.34e-1","3.78e-2"
"GOTERM_BP_DIRECT","regulation of cell differentiation","0.23%","8","3218","37","29712","9.90e-2","9.51e-1","2.00","1.00e+0","9.34e-1","4.14e-2"
"GOTERM_BP_DIRECT","post-transcriptional regulation of gene expression","0.23%","8","3218","37","29712","9.90e-2","9.51e-1","2.00","1.00e+0","9.34e-1","4.14e-2"
"GOTERM_BP_DIRECT","regulation of actin filament polymerization","0.23%","8","3218","37","29712","9.90e-2","9.51e-1","2.00","1.00e+0","9.34e-1","4.14e-2"
"GOTERM_CC_DIRECT","caveola","0.46%","16","3218","97","29722","9.91e-2","4.87e-1","1.52","1.00e+0","4.44e-1","5.71e-2"

